,0,1,2,3,4,5
7670,-1.6455592,2.3902757,4.865336,-4.66455,-2.3676014,-0.50379264
7671,-1.220288,2.0483348,4.0169125,-3.9926786,-1.9254093,-0.55517906
7672,-1.3387145,1.6600769,3.9052486,-3.382275,-1.4520296,-0.8581006
7673,-1.1792095,1.5275412,3.4413795,-2.906056,-1.0334873,-1.1695468
7674,-0.66443306,1.7271959,4.3739557,-4.1609926,-0.7854702,-1.9101768
7675,-0.35534543,1.3039137,3.4694738,-3.3882709,-0.3375508,-1.8518862
7676,-0.2957178,1.2289941,3.4017594,-3.3792107,-0.18052363,-1.9499556
7677,-0.17076707,1.0489475,3.252904,-3.2857714,0.019061208,-1.9734877
7678,-1.782164,-3.3382926,-4.034268,5.2573133,-2.0493312,-0.53694457
7679,-1.9573616,-3.586604,-4.3862004,5.720659,-2.2574804,-0.5626774
7680,-2.095845,-3.4401755,-4.28692,5.6781597,-2.2146645,-0.5777607
7681,-2.0819576,-3.1670961,-4.047324,5.3881073,-2.0740533,-0.5871445
7682,-2.561874,-3.2928135,-4.5596237,6.067847,-2.2100616,-0.83786315
7683,-2.619236,-3.0304773,-4.404653,5.9021163,-2.0998476,-0.93314743
7684,-2.6525607,-2.9564025,-4.353637,5.8469453,-2.0417674,-0.97028214
7685,-2.3252532,-2.320114,-3.6352913,4.8372927,-1.6484095,-0.933929
7686,-2.725552,-2.8812807,-4.286833,5.730763,-1.789444,-1.1487665
7687,-2.7086685,-2.786245,-4.107242,5.521408,-1.6648698,-1.1985849
7688,-2.3771086,-3.1987495,-3.5332203,4.9335046,-1.0620656,-1.2865697
7689,-1.9888974,-3.3739214,-3.3041399,4.510485,-0.6660103,-1.3957337
7690,-2.1849594,-3.73799,-3.6080623,4.9578276,-0.717949,-1.5714108
7691,-2.02253,-3.0533304,-3.047086,4.2599897,-0.62763894,-1.3122456
7692,-1.9791788,-3.0664816,-3.0481114,4.2225103,-0.6038885,-1.3240198
7693,-2.056132,-3.2533946,-3.214801,4.4712873,-0.6676952,-1.4173921
7694,-1.930555,-3.2832303,-3.368851,4.691315,-1.0557681,-1.3451374
7695,-1.7671198,-3.222766,-3.2427893,4.523861,-1.112608,-1.2893413
7696,-1.7127932,-3.3626986,-3.3580315,4.6446257,-1.1815375,-1.3919883
7697,-1.6497357,-3.0843081,-3.1552708,4.3821993,-1.2132367,-1.3123199
7698,-1.7064395,-2.9503155,-3.20657,4.440644,-1.4502958,-1.1884702
7699,-0.9084209,-2.946023,-3.0775416,4.079296,-1.7687705,-0.9247964
7700,-0.6393251,-3.498425,-3.608523,4.661448,-2.3018568,-0.811711
7701,-0.8417824,-3.207028,-3.7319684,4.744755,-2.5490668,-0.52328277
7702,-0.81402665,-2.8261447,-3.5099852,4.3761444,-2.4373064,-0.42460218
7703,-0.7152281,-2.816916,-3.5296693,4.3350587,-2.4770677,-0.50606763
7704,-0.8557558,-3.2854173,-3.9262931,4.949912,-2.799542,-0.49896497
7705,-0.8813708,-2.678691,-3.5513008,4.364209,-2.6659222,-0.27478322
7706,-0.86413,-2.6164815,-3.447657,4.226952,-2.5675955,-0.35410005
7707,-1.3238518,-2.9042928,-3.7132645,4.7665997,-2.9205558,-0.14229806
7708,-1.2962536,-2.185612,-3.2413368,3.9443638,-2.9373863,0.17964794
7709,-1.494616,-2.2629867,-3.2381213,4.027819,-3.0065753,0.29747224
7710,-2.339913,-3.0102878,-3.49712,5.010275,-2.9328852,0.2573026
7711,-2.8238096,-3.0647314,-3.4103727,5.176461,-2.512296,0.13490467
7712,-3.1565669,-2.816124,-3.060332,5.0350323,-2.2618153,-0.022640752
7713,-3.8843644,-2.7839866,-3.1706645,5.535015,-1.9365985,-0.6381702
7714,-4.2568445,-3.1621258,-3.5621264,6.1203895,-1.9568708,-0.89869404
7715,-3.9475923,-2.7741864,-3.1590114,5.4451885,-1.4242986,-1.1709305
7716,-4.063424,-2.424083,-2.9105668,5.1111755,-1.1799203,-1.3841448
7717,-3.9219382,-1.744465,-2.375972,4.0795336,-0.21070674,-2.1668596
7718,-3.1259267,-0.8564882,-1.4548763,2.4511187,0.55485564,-2.483245
7719,-5.9848304,8.405295,0.08392453,-5.044383,-9.293049,2.929614
7720,-5.4339204,8.599056,0.28305286,-5.4735756,-8.762997,2.20854
7721,-5.1084433,8.209278,0.31486207,-5.269554,-8.26987,2.0525703
7722,-6.39164,8.991646,0.04803943,-5.4466996,-9.860358,3.1770148
7723,-6.5853086,8.896647,-0.04962247,-5.2766795,-10.031522,3.422505
7724,-5.809076,8.105156,-0.032522604,-4.8722134,-9.004669,2.9267504
7725,-6.3106785,8.683053,-0.067424536,-5.250894,-9.506727,3.1796932
7726,-6.0517163,8.586366,-0.009966196,-5.3027067,-9.11199,2.8690026
7727,-5.7534866,8.265721,0.038217936,-5.1540213,-8.608824,2.5629416
7728,-6.816631,9.758686,0.07005987,-5.946392,-10.60858,2.758833
7729,-6.736405,8.92095,-0.012468681,-5.157904,-10.505537,2.8008728
7730,-6.111784,7.958034,0.34192023,-4.743047,-8.842037,2.2576127
7731,-5.960606,8.111301,0.4767937,-5.030195,-8.524588,2.043052
7732,-6.6995015,9.035932,0.032859996,-5.2821717,-10.444769,2.7070398
7733,-6.7801714,8.745384,0.17760737,-5.0826902,-10.100745,2.670497
7734,-6.0048976,8.052139,0.3235195,-4.942854,-8.456589,2.1709812
7735,-5.3944893,7.519337,0.043290973,-4.5107226,-8.352752,2.0686426
7736,-5.2102075,7.870758,0.29669845,-5.1626406,-7.496689,1.8224584
7737,-5.7195296,8.269721,0.39840686,-5.383506,-7.9034348,2.0812848
7738,-5.3411016,7.8821745,0.35593048,-5.163516,-7.5026674,2.0056193
7739,-6.3476853,8.684426,0.39319083,-5.4794717,-8.87474,2.5879722
7740,-5.5030646,7.9338126,0.2042472,-5.0703526,-7.9604726,2.3379016
7741,-5.6543436,7.7404575,0.1204816,-4.7989235,-8.121005,2.5467415
7742,-7.041977,6.0990953,-0.3750745,-2.5197659,-9.409533,4.1510367
7743,-6.8956933,5.7558546,-0.56443334,-2.284636,-8.979708,4.0648346
7744,-7.819604,6.426218,-0.6158913,-2.5121167,-10.127284,4.636705
7745,-7.444218,6.700129,-0.4692325,-2.9960308,-9.734657,4.2961645
7746,-7.8274546,6.8686376,-0.6126423,-3.0078871,-9.9596615,4.439899
7747,-6.114941,6.7695746,-0.48947954,-3.739373,-8.029742,2.8907135
7748,-6.4404173,7.3626466,-0.48740605,-4.158663,-8.543742,2.9792027
7749,-6.1365643,7.2755027,-0.39630088,-4.2254105,-8.186985,2.8232298
7750,-5.745059,7.419754,-0.33581993,-4.5095353,-7.9407277,2.4195933
7751,-5.088269,7.6065865,0.060761124,-5.069659,-7.3677454,1.9287798
7752,-4.937491,7.982076,0.48430103,-5.649655,-7.422165,1.7935733
7753,-5.1808147,8.481388,0.4441063,-5.9939647,-7.920698,1.9905803
7754,-4.767734,7.8935637,0.3479392,-5.6408887,-7.507099,2.0315225
7755,-4.3906684,7.5664253,1.0132147,-5.462774,-6.4136906,0.6011448
7756,-4.3385367,7.5739164,1.0826321,-5.53612,-6.3557897,0.5419938
7757,-4.3925858,7.701631,1.0450122,-5.57112,-6.5189867,0.5681657
7758,-4.356687,7.3835025,1.0016445,-5.3104587,-6.315633,0.670442
7759,-4.857552,7.8176627,1.049222,-5.6177764,-6.756183,0.9653729
7760,-4.719729,7.4437017,0.8972748,-5.2683535,-6.557662,1.1096866
7761,-4.557411,6.844738,0.9003851,-4.8987613,-6.145423,1.3634493
7762,-4.256178,6.236292,0.86682534,-4.5646667,-5.697001,1.5810817
7763,-4.2934146,6.334248,0.7886457,-4.5877137,-5.7711134,1.5822216
7764,-4.4585223,6.6238046,0.9071037,-4.858174,-6.0001917,1.633707
7765,-4.0935664,6.207543,0.8886645,-4.570039,-5.5588474,1.4019619
7766,-3.9950163,6.07563,0.81135654,-4.3900557,-5.3878183,1.2300631
7767,-4.643109,6.7607574,0.894832,-4.77762,-6.0478554,1.4100808
7768,-5.4056273,7.3348765,1.2446733,-4.972439,-6.6903343,1.2390486
7769,-4.9944363,6.7762723,0.9169935,-4.5073905,-6.159366,1.2569244
7770,-5.3382406,7.934906,1.3888754,-5.5228157,-7.0346775,0.9377902
7771,-5.322717,7.885912,1.4099469,-5.458606,-7.0714197,0.9456304
7772,-4.510241,7.1202073,1.3304251,-4.966275,-6.4022746,0.5960696
7773,-4.5219927,7.0163693,1.3143251,-4.7781897,-6.6341877,0.6781368
7774,-4.8473997,7.4797096,1.1912978,-4.953058,-7.3962073,0.94177073
7775,-4.9074206,7.52555,1.165376,-4.9387655,-7.5700903,1.0030677
7776,-5.611268,7.6447105,1.2782282,-4.8069696,-8.003753,1.3639865
7777,-4.982859,6.736738,1.1482557,-4.2465158,-7.0226507,1.2036622
7778,-0.92766535,1.0850177,4.067887,-3.370451,-1.4270012,-0.31305853
7779,-1.4148868,1.389953,4.215658,-3.584513,-1.5647807,-0.23875505
7780,-1.5516427,1.476918,4.664773,-3.9138534,-1.804021,-0.11737007
7781,-0.9390572,1.0917225,4.0785084,-3.3622549,-1.427109,-0.3305252
7782,-1.4954178,1.4283522,4.377828,-3.6941547,-1.6589024,-0.20364368
7783,-1.6774074,1.6315974,4.792062,-4.071563,-2.0390928,-0.030462705
7784,-1.7168255,1.86419,4.2667217,-3.8326957,-2.3533094,0.19092752
7785,-1.6680964,2.2972643,3.2230763,-3.5874512,-2.4737396,0.1650038
7786,-1.7239248,2.5278103,3.6942716,-4.2668033,-2.532596,0.054850917
7787,-1.5014423,2.3351734,3.794898,-4.203013,-2.3290346,-0.08972928
7788,-1.4926397,2.4022107,4.103838,-4.420568,-2.40293,-0.17512818
7789,-1.4337875,2.2128088,3.2359161,-3.7214103,-2.166778,-0.050792858
7790,-1.2431715,1.9708288,3.7134109,-3.5629532,-1.7572752,-0.61687666
7791,-1.4136634,2.1051393,4.199166,-3.8606257,-1.8469912,-0.81671256
7792,-1.9161847,1.8542393,3.579849,-2.822395,-1.771505,-0.56220996
7793,-1.6197249,1.6360735,3.220972,-2.6029735,-1.5063747,-0.5934136
7794,-0.937205,1.722574,3.8949077,-3.5354486,-1.1076039,-1.3794296
7795,-0.60245126,1.3997968,3.370054,-3.118188,-0.8266012,-1.280228
7796,-0.5994692,1.5677896,3.8104553,-3.6397915,-0.5656622,-1.8768237
7797,-0.4015712,1.3633391,3.5100367,-3.4579053,-0.29655895,-1.9523097
7798,-0.18957365,1.0817056,3.2935412,-3.315292,-0.023666881,-1.9701144
7799,-1.9453149,-3.368173,-4.0734262,5.4169397,-2.1463764,-0.50173736
7800,-2.0604212,-3.3866532,-4.163055,5.558634,-2.1651168,-0.54724157
7801,-2.2766006,-3.565223,-4.501402,6.014115,-2.3658469,-0.58748543
7802,-2.7013843,-3.9105437,-5.014559,6.7579327,-2.5663455,-0.75603056
7803,-2.6817243,-3.4256628,-4.604921,6.2275605,-2.2627764,-0.81377375
7804,-2.5787687,-2.9524944,-4.274614,5.7427998,-1.9761285,-0.9330666
7805,-2.7173438,-3.1062965,-4.497102,6.0520077,-2.1007776,-0.97459966
7806,-2.4951282,-2.5857809,-3.9466014,5.2662888,-1.6801071,-1.0327965
7807,-2.5362236,-2.5513265,-3.937126,5.232377,-1.6312981,-1.1043509
7808,-2.7626345,-3.0747173,-4.2583385,5.753031,-1.690604,-1.2443832
7809,-2.541485,-2.8945193,-3.868183,5.2081814,-1.3418186,-1.2744137
7810,-2.2009058,-3.4999719,-3.4618793,4.7684226,-0.68118685,-1.4795784
7811,-2.2970219,-3.4957204,-3.526109,4.883055,-0.7535132,-1.4748149
7812,-1.9690387,-3.029979,-2.9622083,4.125597,-0.5256308,-1.3198152
7813,-2.1255243,-3.424785,-3.3918023,4.67579,-0.72918504,-1.4224519
7814,-1.7791581,-3.101842,-2.9693918,4.048789,-0.4800057,-1.413723
7815,-2.0218081,-3.5864906,-3.592844,4.925923,-0.92994124,-1.5493668
7816,-1.7914636,-3.3531756,-3.4378533,4.78508,-1.3090966,-1.251072
7817,-1.5092398,-3.1602085,-3.1413715,4.38024,-1.3142855,-1.1897497
7818,-1.4769427,-3.5074418,-3.436387,4.694967,-1.3595531,-1.3950275
7819,-1.0498841,-3.041531,-3.0569859,4.104992,-1.4891171,-1.156069
7820,-1.066635,-3.0622005,-3.1522667,4.221441,-1.622905,-1.1280998
7821,-0.4102476,-3.5654771,-3.501109,4.504983,-2.1595082,-0.9538412
7822,-0.8550371,-3.6718233,-3.7756798,4.9717946,-2.336764,-0.8443612
7823,-0.84668297,-3.676559,-4.1534576,5.310749,-2.7608852,-0.73964566
7824,-0.9859003,-2.5975444,-3.5799432,4.3585105,-2.5920413,-0.33844742
7825,-0.6183955,-3.5484016,-3.9215524,4.9403687,-2.7106087,-0.69183886
7826,-1.0728129,-3.007168,-3.859608,4.8019266,-2.938485,-0.31924427
7827,-0.781067,-2.9427989,-3.564906,4.454162,-2.674631,-0.39476693
7828,-1.679951,-3.06243,-3.7952695,5.0243115,-2.8469296,-0.18962969
7829,-1.2941921,-2.650744,-3.4535236,4.383138,-2.9432616,-0.001407546
7830,-1.5146916,-1.9797975,-3.1663923,3.8327525,-3.0027735,0.2922176
7831,-1.6258858,-2.0052686,-3.1637194,3.8648498,-2.9889374,0.37170327
7832,-2.0058372,-2.4081435,-2.993202,4.129701,-2.6575272,0.43262005
7833,-3.5710933,-3.3453872,-3.725743,5.89915,-2.6973035,0.031006627
7834,-3.9430282,-2.969906,-3.3841033,5.712746,-2.0453796,-0.6244955
7835,-4.0454326,-2.757373,-3.1775904,5.541682,-1.7945522,-0.82151926
7836,-4.1921024,-2.7526083,-3.2130451,5.607304,-1.6043276,-1.0927382
7837,-4.0520287,-2.362588,-2.8588517,5.032224,-1.1495548,-1.3926351
7838,-3.6983137,-1.477776,-2.1057668,3.5913951,0.046749193,-2.289794
7839,-2.9013736,-0.80811876,-1.357662,2.2779522,0.52809167,-2.341034
7840,-5.1935587,8.285788,0.30945966,-5.294781,-8.385609,2.1129878
7841,-5.7713156,8.439033,0.14121239,-5.171289,-9.065009,2.7104733
7842,-5.638342,9.050752,0.32526627,-5.8002462,-9.128455,2.263086
7843,-5.7075872,8.605821,0.20025517,-5.3889003,-8.942071,2.5370617
7844,-5.835427,9.471419,0.29252625,-6.115048,-9.496675,2.3056285
7845,-5.6503816,8.942704,0.14960738,-5.7094955,-9.197133,2.3383121
7846,-6.0521946,9.575778,0.172785,-6.1322656,-9.645606,2.3893335
7847,-5.868413,8.750397,0.06312077,-5.508834,-9.054809,2.5731306
7848,-6.018109,9.046056,0.08594589,-5.761188,-9.109501,2.4994504
7849,-5.786318,8.668375,0.1737801,-5.5331917,-8.704247,2.2415128
7850,-6.5084996,8.785889,0.21048172,-5.249297,-9.823657,2.4542537
7851,-6.346255,8.219018,0.25355133,-4.8151875,-9.421572,2.4327307
7852,-6.078558,8.198768,0.5622532,-5.124099,-8.475734,2.0835004
7853,-6.280125,8.620477,0.25160024,-5.2215385,-9.392004,2.280281
7854,-5.9506283,7.720719,0.5136628,-4.708178,-8.200583,2.059595
7855,-6.304327,8.323232,0.58092946,-5.1875334,-8.493556,2.165573
7856,-5.4053574,7.429493,0.45814395,-4.762217,-7.332799,1.9268955
7857,-5.507077,7.5521092,0.4792895,-4.8346763,-7.398097,1.9426877
7858,-5.2793474,7.3623238,0.4371407,-4.7808824,-7.2051387,1.9898989
7859,-5.826905,8.211625,0.4055188,-5.2825947,-8.045304,2.2417462
7860,-6.8113604,7.341262,0.0652532,-3.9162107,-9.228916,3.4528039
7861,-5.5052347,7.569704,0.27406386,-4.7596307,-7.763558,2.3338106
7862,-7.1044593,6.581155,-0.24091758,-2.979575,-9.557412,4.020382
7863,-7.563889,7.022338,-0.32369462,-3.1664865,-10.230362,4.3410554
7864,-8.229138,6.9256043,-0.55768013,-2.7822652,-10.77417,4.851846
7865,-8.060981,6.730401,-0.5769019,-2.6819136,-10.535324,4.765446
7866,-8.13697,7.0310936,-0.6116486,-2.990035,-10.420168,4.646466
7867,-6.702797,6.113378,-0.56811404,-2.8374126,-8.415672,3.6124086
7868,-6.597244,5.983674,-0.5167468,-2.7697825,-8.233794,3.5585477
7869,-7.547793,7.206695,-0.45244977,-3.5123973,-9.626217,4.05523
7870,-6.598764,8.071097,-0.068100914,-4.8447185,-8.974733,3.142984
7871,-6.1263247,8.240638,0.13504474,-5.2774906,-8.550075,2.6875653
7872,-5.5257363,8.272007,0.33017957,-5.668378,-8.132312,2.371513
7873,-5.0216384,7.983618,0.39942306,-5.6655064,-7.6369042,2.1111205
7874,-5.096111,8.273154,0.5581792,-5.9331098,-7.7585893,1.9656302
7875,-4.498178,7.1161256,0.64961624,-5.1056314,-6.55173,1.4867654
7876,-4.078642,6.992078,1.0449276,-5.1325135,-5.858763,0.52046734
7877,-4.541138,7.857432,1.106712,-5.689015,-6.6432605,0.5765548
7878,-4.098551,6.9455676,0.97048384,-5.0291843,-5.899172,0.5962119
7879,-4.317152,7.0276456,0.9911174,-5.0824866,-6.0280848,0.7667437
7880,-4.3055267,6.7330046,0.901962,-4.846166,-5.872616,0.9778246
7881,-4.807694,7.4336596,0.9085801,-5.275521,-6.5904016,1.2346605
7882,-4.8251147,7.294765,0.97856003,-5.2469716,-6.510041,1.4347274
7883,-4.2933803,6.2365246,0.8441596,-4.5511217,-5.714186,1.6252154
7884,-4.49998,6.634777,0.99003303,-4.9232845,-6.0397058,1.6583952
7885,-4.331668,6.648313,1.0918866,-5.0606647,-5.9511085,1.4983654
7886,-4.146645,6.4130535,0.9868048,-4.8455844,-5.7224894,1.435806
7887,-3.8746276,5.8918643,0.9471671,-4.3972836,-5.2734275,1.2874157
7888,-4.490483,6.460657,0.7796611,-4.52816,-5.835254,1.4363525
7889,-4.869072,6.6772223,0.88447946,-4.5109057,-6.0605116,1.3168713
7890,-4.7080464,6.16113,0.71003675,-3.9724047,-5.8090506,1.3276035
7891,-5.135502,7.072271,0.9566664,-4.643553,-6.5913043,1.259527
7892,-5.0495353,6.80815,0.96455485,-4.358012,-6.588133,1.26427
7893,-5.230412,7.5096736,1.097757,-4.928436,-7.213941,1.1943768
7894,-5.773693,7.709742,1.4184146,-4.9012804,-7.816802,1.2743566
7895,-5.275592,7.411798,1.1751041,-4.730231,-7.4904923,1.2607871
7896,-4.8756537,7.0949206,1.0653852,-4.557549,-7.1963015,1.1506981
7897,-5.3860836,7.4421363,1.1603317,-4.691454,-7.6996155,1.3502294
7898,-5.35504,7.2287602,1.1467098,-4.518225,-7.575273,1.3626943
7899,-0.99690837,1.1062994,4.091828,-3.416339,-1.4656518,-0.22782376
7900,-1.3364458,1.2246997,4.1488457,-3.4743996,-1.4911299,-0.12334274
7901,-1.6533415,1.6529647,4.9328732,-4.225771,-2.1186337,0.03715854
7902,-1.6984107,1.517086,4.869556,-4.0933228,-2.1402283,0.16620179
7903,-1.4790796,1.3616602,4.362711,-3.6540117,-1.5938073,-0.17612131
7904,-1.6867723,1.7918302,4.6182103,-4.050653,-2.2312005,0.067339726
7905,-1.5172253,1.9103181,3.7311184,-3.558212,-2.3547027,0.21667357
7906,-1.5935538,2.2298603,3.1121254,-3.5669365,-2.3414218,0.16834988
7907,-1.6794642,2.510498,3.6291,-4.193654,-2.493504,0.012498146
7908,-1.4763297,2.3116355,3.7779539,-4.1540484,-2.3086157,-0.11663251
7909,-1.5020983,2.3739262,4.055899,-4.3309207,-2.3696258,-0.19558707
7910,-1.7921509,2.266662,4.521583,-4.15244,-2.2782543,-0.42800283
7911,-1.651328,2.0293648,4.0274973,-3.4981236,-1.8664762,-0.6172271
7912,-2.0499136,2.0848713,3.9463236,-3.099053,-1.9198875,-0.7110281
7913,-1.9236152,1.7846769,3.3977754,-2.5245113,-1.6223018,-0.68588537
7914,-2.1119308,1.9967963,3.690632,-2.7164655,-1.6901582,-0.9028202
7915,-0.92210954,1.6114826,3.7222576,-3.3694816,-1.1993117,-1.1081871
7916,-1.737459,1.9822979,3.602784,-2.9260077,-1.387804,-1.1436319
7917,-0.6818099,1.4863347,3.6375697,-3.4284084,-0.5757875,-1.7359829
7918,-0.8744995,1.6374133,3.3957722,-3.1656818,-0.69402444,-1.6178498
7919,-0.5578103,1.2072855,3.095669,-3.0159876,-0.21193822,-1.6313044
7920,-2.0361445,-3.338924,-4.004766,5.4094768,-2.0952942,-0.54345804
7921,-2.2488453,-3.3071485,-4.0661917,5.580116,-2.1281095,-0.579973
7922,-2.3775172,-3.4569578,-4.328806,5.909071,-2.2785444,-0.6013142
7923,-2.3838992,-3.4180105,-4.347916,5.9262905,-2.2866204,-0.61257315
7924,-2.781736,-3.5971725,-4.8177485,6.5496707,-2.4053457,-0.8245147
7925,-2.733221,-3.3590205,-4.5596275,6.2317443,-2.2319398,-0.8608581
7926,-2.7477324,-3.1953173,-4.4526057,6.080033,-2.0971026,-0.93113106
7927,-2.5692413,-2.7186365,-4.0111537,5.4136014,-1.7190567,-1.0259039
7928,-2.4971921,-2.6382554,-3.786896,5.1003013,-1.4308096,-1.1524452
7929,-2.3322632,-2.5982306,-3.5209575,4.751929,-1.2077551,-1.1742803
7930,-2.2788663,-3.1989398,-3.5374484,4.832677,-0.8596377,-1.4258158
7931,-1.9204651,-3.101481,-3.0186014,4.1672015,-0.5151831,-1.3691711
7932,-2.0327435,-3.4343128,-3.2878382,4.504187,-0.50246894,-1.5431509
7933,-2.05757,-3.2282574,-3.160172,4.374195,-0.5463719,-1.4274328
7934,-1.7193567,-3.0051413,-2.9419768,3.9694605,-0.5140816,-1.3619239
7935,-1.0991663,-2.717304,-2.4485116,3.1353354,-0.15863355,-1.492444
7936,-1.7680109,-3.2879515,-3.3551059,4.3758473,-0.5383613,-1.8989959
7937,-2.0411909,-2.8234074,-3.3473642,4.4943523,-1.0718498,-1.5500565
7938,-1.8314742,-3.234183,-3.40703,4.611779,-1.0044875,-1.6169008
7939,-1.7092412,-3.2725587,-3.372327,4.5876102,-1.0962455,-1.4971005
7940,-1.7533808,-3.2357857,-3.4871466,4.7667875,-1.3968562,-1.4332218
7941,-1.5562764,-2.8093178,-3.204333,4.336573,-1.4750369,-1.21513
7942,-0.47536528,-3.540092,-3.5830061,4.601205,-2.2355764,-0.9153953
7943,-0.43927917,-3.3989701,-3.4778016,4.460829,-2.2050192,-0.78003806
7944,-0.9114392,-3.7740924,-4.1753993,5.390027,-2.653632,-0.8286814
7945,-0.4036172,-3.4736862,-3.5951226,4.5687494,-2.3768554,-0.7492574
7946,-0.7050611,-3.5546637,-4.135745,5.167231,-2.9364166,-0.60172373
7947,-0.89451736,-2.8580859,-3.7742398,4.60558,-2.8915293,-0.29279682
7948,-1.0659856,-2.9777393,-4.0063453,4.9172096,-3.1212325,-0.24914984
7949,-1.2076687,-2.9884543,-3.8476024,4.8584557,-3.1129537,-0.123116225
7950,-1.4834875,-1.9995127,-3.307393,3.9410343,-3.01337,0.27258915
7951,-1.7601666,-2.0413373,-3.4081364,4.0910287,-3.1103776,0.3857278
7952,-1.7587044,-2.1235652,-3.308746,4.0601454,-3.0091016,0.3961555
7953,-2.0926163,-2.2089486,-3.5407865,4.3778467,-3.1108758,0.4339152
7954,-3.4685872,-3.2098691,-3.6674244,5.7415605,-2.7012336,0.07834015
7955,-3.9297915,-2.9935038,-3.394748,5.7424116,-2.1992292,-0.42619535
7956,-3.9161928,-2.6623816,-3.0992143,5.277722,-1.6061606,-0.90131813
7957,-4.0160546,-2.5015187,-2.96314,5.1973224,-1.423557,-1.0774573
7958,-4.1737347,-2.3543427,-2.880756,5.0790462,-1.1655414,-1.3899044
7959,-3.7576928,-1.5049709,-2.136904,3.6703374,-0.021165464,-2.2001073
7960,-3.1382856,-0.9079804,-1.500906,2.520132,0.5178687,-2.425908
7961,-4.943944,7.997663,0.31867075,-5.1446276,-8.024939,1.9677737
7962,-5.45388,8.675955,0.32650873,-5.544005,-8.785961,2.2317374
7963,-5.9966497,9.023764,0.20725134,-5.635296,-9.471793,2.7158604
7964,-5.287243,8.676963,0.266507,-5.6173677,-8.693276,2.0532415
7965,-5.1330338,8.272826,0.2203606,-5.305031,-8.393934,2.0268476
7966,-5.267643,8.143942,0.060867157,-5.0950184,-8.6536455,2.1677554
7967,-4.447293,6.8481793,-0.017469173,-4.2223234,-7.479341,1.80434
7968,-5.1949267,7.955012,0.04684564,-4.9746213,-8.3917465,2.0805795
7969,-5.036602,7.594438,-0.002224084,-4.679804,-8.210854,1.980156
7970,-6.0262747,9.227987,0.1378428,-5.8858485,-9.29348,2.2597516
7971,-6.075023,8.87524,0.20731981,-5.5571785,-9.194005,2.2257922
7972,-5.7465234,7.672611,0.60982233,-4.8007107,-7.9599895,1.9612038
7973,-5.5154486,7.5150604,0.7727565,-4.8730774,-7.5646725,1.7534782
7974,-6.1550894,8.11576,0.6267926,-5.049477,-8.366787,2.068017
7975,-5.8454814,7.6003976,0.5623947,-4.6814923,-7.9401026,1.9942898
7976,-6.2916913,8.255946,0.6160129,-5.144579,-8.446971,2.1534941
7977,-5.953976,7.9167113,0.568119,-5.00596,-7.9307737,2.1001616
7978,-5.681507,7.5477996,0.63869184,-4.8632474,-7.502559,2.0022666
7979,-4.959393,7.069038,0.32381317,-4.5448318,-6.8865137,1.7913663
7980,-5.0888658,6.7556276,0.36042067,-4.244887,-6.884498,2.0285077
7981,-5.8868117,6.4665847,0.2971364,-3.645063,-7.953355,2.9156377
7982,-5.464875,7.453746,0.2962889,-4.680552,-7.6278605,2.2865467
7983,-7.2418275,6.510362,-0.30016825,-2.859279,-9.616259,4.105325
7984,-7.6126275,6.2191434,-0.5530492,-2.402845,-9.912705,4.5158176
7985,-7.541127,6.1158147,-0.5728683,-2.3336742,-9.8287325,4.507973
7986,-7.764732,6.3194103,-0.5240946,-2.4274762,-10.073862,4.595158
7987,-7.7802753,6.3988786,-0.5584347,-2.5099716,-10.027141,4.558277
7988,-6.8742747,5.8826942,-0.42338777,-2.5008593,-8.685505,3.8741932
7989,-6.2586765,6.182025,-0.08859278,-3.195422,-7.9455986,3.208043
7990,-6.7547765,6.566208,-0.17833418,-3.2729824,-8.696756,3.5598803
7991,-5.764162,7.210823,0.13772899,-4.4153767,-7.9351487,2.719432
7992,-5.8616247,7.741802,0.48420742,-5.0944343,-8.104552,2.568465
7993,-5.4215374,7.802533,0.6238363,-5.3529205,-7.604206,2.0337732
7994,-4.851709,7.327458,0.82411623,-5.2761073,-6.861904,1.6274003
7995,-4.783876,7.3519087,0.8418754,-5.320538,-6.803796,1.5409393
7996,-4.4167175,6.7992754,0.8156625,-4.949669,-6.273742,1.389247
7997,-3.9910476,6.424341,1.102622,-4.72449,-5.4506474,0.63361776
7998,-4.596079,7.4818535,1.2022117,-5.5161138,-6.3298283,0.72503865
7999,-4.4786043,7.147813,1.1336058,-5.2425833,-6.099889,0.80077094
8000,-4.6684375,7.3602676,1.0452962,-5.320519,-6.3617063,0.9473102
8001,-4.4433794,6.6602664,0.94619495,-4.79723,-5.871407,1.1227348
8002,-4.1361814,5.9050074,0.912558,-4.3007755,-5.386546,1.4218276
8003,-4.4356647,6.385416,0.95578223,-4.6715584,-5.847262,1.6015496
8004,-4.1019297,6.1248336,1.0479004,-4.6608353,-5.5245013,1.435924
8005,-4.165526,6.4230404,1.1385374,-4.981309,-5.752601,1.4306707
8006,-4.182669,6.6175766,1.2791994,-5.1979938,-5.8495626,1.2556568
8007,-3.9217174,6.611493,1.6376148,-5.504708,-5.7539024,0.949425
8008,-4.2922325,6.5821075,1.0511129,-4.9784074,-5.8996706,1.4603701
8009,-4.6873803,6.9360113,0.9550391,-4.9321885,-6.239913,1.3742245
8010,-4.8874874,6.7132187,0.8009192,-4.511518,-6.2243323,1.4357618
